invoice_no,line_no,item_code,item_name,unit,qty,unit_price_field,pct1,pct2,line_total,source_file
b0544,6,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,80,320.00,0.00,0.00,25600,فواتير المبيعات من 112025 الى 3152026.md
b0545,1,399,كفته اسبيشيال صغير,طبق,135,27.50,0.00,17.00,3081.37,فواتير المبيعات من 112025 الى 3152026.md
b0545,2,403,برجر اسبشيال صغير,طبق,135,30.00,0.00,17.00,3361.5,فواتير المبيعات من 112025 الى 3152026.md
b0546,1,257,سجق الهنا 5 كيلو,طبق,5,300.00,0.00,0.00,1500,فواتير المبيعات من 112025 الى 3152026.md
b0547,1,404,برجر اسبشيال عائلى,طبق,180,68.75,0.00,17.000,10271.25000,فواتير المبيعات من 112025 الى 3152026.md
b0547,2,403,برجر اسبشيال صغير,طبق,105,30.00,0.00,17.000,2614.50000,فواتير المبيعات من 112025 الى 3152026.md
b0547,3,399,كفته اسبيشيال صغير,طبق,150,29.00,0.00,17.000,3610.50000,فواتير المبيعات من 112025 الى 3152026.md
b0547,4,402,كفته اسبيشيال عائلى,طبق,36,63.75,0.00,17.000,1904.85000,فواتير المبيعات من 112025 الى 3152026.md
b0547,5,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,5,320.00,0.00,0.0000,1600.00000,فواتير المبيعات من 112025 الى 3152026.md
b0548,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,50,310.00,0.00,0.00,15500,فواتير المبيعات من 112025 الى 3152026.md
b0549,1,104,برجر الهنا 400 جرام,طبق,60,28.50,0.00,15.00,1453.5,فواتير المبيعات من 112025 الى 3152026.md
b0549,2,102,كفته الهنا 350,طبق,45,27.50,0.00,15.00,1051.87,فواتير المبيعات من 112025 الى 3152026.md
b0549,3,346,بانيه 800 جرام,طبق,24,52.00,0.00,0.00,1248,فواتير المبيعات من 112025 الى 3152026.md
b0550,1,402,كفته اسبيشيال عائلى,طبق,312,63.75,0.00,17.00,16508.7,فواتير المبيعات من 112025 الى 3152026.md
b0550,2,403,برجر اسبشيال صغير,طبق,150,30.00,0.00,17.00,3735,فواتير المبيعات من 112025 الى 3152026.md
b0550,3,101,كفته الهنا 800 جرام,طبق,516,42.00,0.00,0.00,21672,فواتير المبيعات من 112025 الى 3152026.md
b0550,4,120,برجر الهنا 900 جرام,طبق,300,44.00,0.00,0.00,13200,فواتير المبيعات من 112025 الى 3152026.md
b0550,5,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,40,320.00,0.00,0.00,12800,فواتير المبيعات من 112025 الى 3152026.md
B0551,1,101,كفته الهنا 800 جرام,طبق,300,56.00,0.00,17.00,13944,فواتير المبيعات من 112025 الى 3152026.md
B0551,2,102,كفته الهنا 350,طبق,165,27.50,0.00,17.00,3766.12,فواتير المبيعات من 112025 الى 3152026.md
B0551,3,104,برجر الهنا 400 جرام,طبق,75,28.50,0.00,17.00,1774.12,فواتير المبيعات من 112025 الى 3152026.md
B0551,4,120,برجر الهنا 900 جرام,طبق,108,58.50,0.00,17.00,5243.94,فواتير المبيعات من 112025 الى 3152026.md
B0552,1,108,سجق الهنا 350,طبق,330,30.00,0.00,17.00,8217,فواتير المبيعات من 112025 الى 3152026.md
B0552,2,102,كفته الهنا 350,طبق,315,27.50,0.00,17.00,7189.87,فواتير المبيعات من 112025 الى 3152026.md
B0552,3,101,كفته الهنا 800 جرام,طبق,120,56.00,0.00,17.00,5577.6,فواتير المبيعات من 112025 الى 3152026.md
B0552,4,346,بانيه 800 جرام,طبق,168,50.00,0.00,0.00,8400,فواتير المبيعات من 112025 الى 3152026.md
B0552,5,104,برجر الهنا 400 جرام,طبق,75,28.50,0.00,17.00,1774.12,فواتير المبيعات من 112025 الى 3152026.md
B0552,6,120,برجر الهنا 900 جرام,طبق,252,58.50,0.00,17.00,12235.86,فواتير المبيعات من 112025 الى 3152026.md
B0553,1,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,13.00,584.64,فواتير المبيعات من 112025 الى 3152026.md
B0553,2,120,برجر الهنا 900 جرام,طبق,12,58.50,0.00,13.00,610.74,فواتير المبيعات من 112025 الى 3152026.md
B0553,3,346,بانيه 800 جرام,طبق,36,50.00,0.00,0.00,1800,فواتير المبيعات من 112025 الى 3152026.md
B0554,1,102,كفته الهنا 350,طبق,120,27.50,0.00,17.00,2739,فواتير المبيعات من 112025 الى 3152026.md
B0554,2,120,برجر الهنا 900 جرام,طبق,60,58.50,0.00,17.00,2913.3,فواتير المبيعات من 112025 الى 3152026.md
B0554,3,104,برجر الهنا 400 جرام,طبق,30,28.50,0.00,17.00,709.65,فواتير المبيعات من 112025 الى 3152026.md
B0554,4,101,كفته الهنا 800 جرام,طبق,36,56.00,0.00,17.00,1673.28,فواتير المبيعات من 112025 الى 3152026.md
B0554,5,108,سجق الهنا 350,طبق,75,30.00,0.00,17.00,1867.5,فواتير المبيعات من 112025 الى 3152026.md
B0554,6,114,كفته ابو هاشم 800,طبق,16,90.00,0.00,0.00,1440,فواتير المبيعات من 112025 الى 3152026.md
B0554,7,8,كفته 350 جم ابو هاشم,طبق,40,40.00,0.00,0.00,1600,فواتير المبيعات من 112025 الى 3152026.md
B0554,8,7,سجق 350 جم ابو هاشم,طبق,40,45.00,0.00,0.00,1800,فواتير المبيعات من 112025 الى 3152026.md
B0554,9,107,سجق 800 ابو هاشم,طبق,32,95.00,0.00,0.00,3040,فواتير المبيعات من 112025 الى 3152026.md
B0555,1,7,سجق 350 جم ابو هاشم,طبق,1,40.00,0.00,0.00,40,فواتير المبيعات من 112025 الى 3152026.md
B0555,2,107,سجق 800 ابو هاشم,طبق,1,90.00,0.00,0.00,90,فواتير المبيعات من 112025 الى 3152026.md
B0555,3,114,كفته ابو هاشم 800,طبق,1,85.00,0.00,0.00,85,فواتير المبيعات من 112025 الى 3152026.md
B0555,4,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,2,150.00,0.00,0.00,300,فواتير المبيعات من 112025 الى 3152026.md
B0556,1,398,بانيه 900 جرام اسباشيل,كيس,10,55.00,0.00,0.00,550,فواتير المبيعات من 112025 الى 3152026.md
b0557,1,104,برجر الهنا 400 جرام,طبق,75,28.50,0.00,17.00,1774.12,فواتير المبيعات من 112025 الى 3152026.md
b0557,2,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,16,320.00,0.00,0.00,5120,فواتير المبيعات من 112025 الى 3152026.md
b0557,3,101,كفته الهنا 800 جرام,طبق,120,56.00,0.00,17.00,5577.6,فواتير المبيعات من 112025 الى 3152026.md
b0557,4,108,سجق الهنا 350,طبق,120,30.00,0.00,17.00,2988,فواتير المبيعات من 112025 الى 3152026.md
b0558,1,120,برجر الهنا 900 جرام,طبق,12,58.50,0.00,15.00,596.7,فواتير المبيعات من 112025 الى 3152026.md
b0558,2,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,15.00,571.2,فواتير المبيعات من 112025 الى 3152026.md
b0558,3,108,سجق الهنا 350,طبق,15,30.00,0.00,15.00,382.5,فواتير المبيعات من 112025 الى 3152026.md
b0558,4,346,بانيه 800 جرام,طبق,12,50.00,0.00,0.00,600,فواتير المبيعات من 112025 الى 3152026.md
b0558,5,8,كفته 350 جم ابو هاشم,طبق,5,40.00,0.00,0.00,200,فواتير المبيعات من 112025 الى 3152026.md
b0558,6,7,سجق 350 جم ابو هاشم,طبق,5,45.00,0.00,0.00,225,فواتير المبيعات من 112025 الى 3152026.md
b0559,1,102,كفته الهنا 350,طبق,45,0.00,0.00,0.00,0,فواتير المبيعات من 112025 الى 3152026.md
b0560,1,120,برجر الهنا 900 جرام,طبق,24,58.50,0.00,15.00,1193.4,فواتير المبيعات من 112025 الى 3152026.md
B0561,1,120,برجر الهنا 900 جرام,طبق,240,58.50,0.00,17.00,11653.2,فواتير المبيعات من 112025 الى 3152026.md
B0561,2,104,برجر الهنا 400 جرام,طبق,75,28.50,0.00,17.00,1774.12,فواتير المبيعات من 112025 الى 3152026.md
B0562,1,102,كفته الهنا 350,طبق,120,0.00,0.00,0.00,0,فواتير المبيعات من 112025 الى 3152026.md
b0563,1,120,برجر الهنا 900 جرام,طبق,48,58.50,0.00,15.00,2386.8,فواتير المبيعات من 112025 الى 3152026.md
b0563,2,101,كفته الهنا 800 جرام,طبق,60,56.00,0.00,15.00,2856,فواتير المبيعات من 112025 الى 3152026.md
b0563,3,346,بانيه 800 جرام,طبق,60,50.00,0.00,0.00,3000,فواتير المبيعات من 112025 الى 3152026.md
b0564,1,102,كفته الهنا 350,طبق,75,27.50,0.00,15.00,1753.12,فواتير المبيعات من 112025 الى 3152026.md
b0564,2,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,15.00,571.2,فواتير المبيعات من 112025 الى 3152026.md
b0564,3,108,سجق الهنا 350,طبق,15,30.00,0.00,15.00,382.5,فواتير المبيعات من 112025 الى 3152026.md
b0564,4,99,سجق الهنا 800 جرام,طبق,12,61.00,0.00,15.00,622.2,فواتير المبيعات من 112025 الى 3152026.md
b0565,1,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,10.00,604.8,فواتير المبيعات من 112025 الى 3152026.md
b0565,2,398,بانيه 900 جرام اسباشيل,كيس,10,55.00,0.00,0.00,550,فواتير المبيعات من 112025 الى 3152026.md
b0566,1,8,كفته 350 جم ابو هاشم,طبق,6,40.00,0.00,0.0000,240.00000,فواتير المبيعات من 112025 الى 3152026.md
b0567,1,20,كيلو اسكندرانى,طبق,2,170.00,0.00,0.00,340,فواتير المبيعات من 112025 الى 3152026.md
b0568,1,1,مفروم صافى 400 جم,طبق,1,80.00,0.00,0.00,80,فواتير المبيعات من 112025 الى 3152026.md
b0568,2,114,كفته ابو هاشم 800,طبق,4,90.00,0.00,0.00,360,فواتير المبيعات من 112025 الى 3152026.md
b0568,3,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,2,150.00,0.00,0.00,300,فواتير المبيعات من 112025 الى 3152026.md
b0568,4,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,1,300.00,0.00,0.00,300,فواتير المبيعات من 112025 الى 3152026.md
b0569,1,292,عجينه سجق 5 كيلو الهنا,طبق,27,200.00,0.00,0.00,5400,فواتير المبيعات من 112025 الى 3152026.md
b0570,1,102,كفته الهنا 350,طبق,45,27.50,0.00,15.00,1051.87,فواتير المبيعات من 112025 الى 3152026.md
b0570,2,101,كفته الهنا 800 جرام,طبق,24,56.00,0.00,15.00,1142.4,فواتير المبيعات من 112025 الى 3152026.md
b0570,3,120,برجر الهنا 900 جرام,طبق,12,58.50,0.00,15.00,596.7,فواتير المبيعات من 112025 الى 3152026.md
b0570,4,104,برجر الهنا 400 جرام,طبق,30,28.50,0.00,15.00,726.75,فواتير المبيعات من 112025 الى 3152026.md
b0570,5,346,بانيه 800 جرام,طبق,24,50.00,0.00,0.00,1200,فواتير المبيعات من 112025 الى 3152026.md
b0571,1,101,كفته الهنا 800 جرام,طبق,60,56.00,0.00,13.00,2923.2,فواتير المبيعات من 112025 الى 3152026.md
b0571,2,346,بانيه 800 جرام,طبق,48,50.00,0.00,0.00,2400,فواتير المبيعات من 112025 الى 3152026.md
b0571,3,257,سجق الهنا 5 كيلو,طبق,1,300.00,0.00,0.00,300,فواتير المبيعات من 112025 الى 3152026.md
b0572,1,104,برجر الهنا 400 جرام,طبق,75,28.50,0.00,17.00,1774.12,فواتير المبيعات من 112025 الى 3152026.md
b0572,2,101,كفته الهنا 800 جرام,طبق,120,56.00,0.00,17.00,5577.6,فواتير المبيعات من 112025 الى 3152026.md
b0572,3,102,كفته الهنا 350,طبق,375,27.50,0.00,17.00,8559.37,فواتير المبيعات من 112025 الى 3152026.md
b0572,4,108,سجق الهنا 350,طبق,75,30.00,0.00,17.00,1867.5,فواتير المبيعات من 112025 الى 3152026.md
b0572,5,99,سجق الهنا 800 جرام,طبق,60,61.00,0.00,17.00,3037.8,فواتير المبيعات من 112025 الى 3152026.md
b0573,1,101,كفته الهنا 800 جرام,طبق,60,56.00,0.00,17.00,2788.8,فواتير المبيعات من 112025 الى 3152026.md
b0573,2,120,برجر الهنا 900 جرام,طبق,60,58.50,0.00,17.00,2913.3,فواتير المبيعات من 112025 الى 3152026.md
b0573,3,346,بانيه 800 جرام,طبق,60,50.00,0.00,0.00,3000,فواتير المبيعات من 112025 الى 3152026.md
b0574,1,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,13.00,584.64,فواتير المبيعات من 112025 الى 3152026.md
b0574,2,346,بانيه 800 جرام,طبق,12,50.00,0.00,0.00,600,فواتير المبيعات من 112025 الى 3152026.md
b0575,1,102,كفته الهنا 350,طبق,45,0.00,0.00,0.0000,0.00,فواتير المبيعات من 112025 الى 3152026.md
b0576,1,398,بانيه 900 جرام اسباشيل,كيس,10,55.00,0.00,0.00,550,فواتير المبيعات من 112025 الى 3152026.md
b0577,1,255,برجر ابو هاشم جامبو 1.5 كيلو,طبق,2,150.00,0.00,0.00,300,فواتير المبيعات من 112025 الى 3152026.md
b0577,2,23,كيلو كفته,طبق,3,100.00,0.00,0.00,300,فواتير المبيعات من 112025 الى 3152026.md
b0577,3,20,كيلو اسكندرانى,طبق,6,170.00,0.00,0.00,1020,فواتير المبيعات من 112025 الى 3152026.md
b0577,4,33,كيلو مفروم هندى,كيلو,5,220.00,0.00,0.00,1100,فواتير المبيعات من 112025 الى 3152026.md
b0578,1,101,كفته الهنا 800 جرام,طبق,180,56.00,0.00,17.00,8366.4,فواتير المبيعات من 112025 الى 3152026.md
b0578,2,102,كفته الهنا 350,طبق,225,27.50,0.00,17.00,5135.62,فواتير المبيعات من 112025 الى 3152026.md
b0578,3,104,برجر الهنا 400 جرام,طبق,120,28.50,0.00,17.00,2838.6,فواتير المبيعات من 112025 الى 3152026.md
b0578,4,120,برجر الهنا 900 جرام,طبق,144,58.50,0.00,17.00,6991.92,فواتير المبيعات من 112025 الى 3152026.md
b0579,1,101,كفته الهنا 800 جرام,طبق,180,56.00,0.00,17.00,8366.4,فواتير المبيعات من 112025 الى 3152026.md
b0579,2,108,سجق الهنا 350,طبق,105,30.00,0.00,17.00,2614.5,فواتير المبيعات من 112025 الى 3152026.md
b0579,3,104,برجر الهنا 400 جرام,طبق,60,28.50,0.00,17.00,1419.3,فواتير المبيعات من 112025 الى 3152026.md
b0580,1,8,كفته 350 جم ابو هاشم,طبق,10,40.00,0.00,0.00,400,فواتير المبيعات من 112025 الى 3152026.md
b0580,2,7,سجق 350 جم ابو هاشم,طبق,10,45.00,0.00,0.00,450,فواتير المبيعات من 112025 الى 3152026.md
b0580,3,114,كفته ابو هاشم 800,طبق,5,90.00,0.00,0.00,450,فواتير المبيعات من 112025 الى 3152026.md
b0580,4,107,سجق 800 ابو هاشم,طبق,5,95.00,0.00,0.00,475,فواتير المبيعات من 112025 الى 3152026.md
b0581,1,346,بانيه 800 جرام,طبق,12,50.00,0.00,0.00,600,فواتير المبيعات من 112025 الى 3152026.md
b0581,2,257,سجق الهنا 5 كيلو,طبق,1,300.00,0.00,0.00,300,فواتير المبيعات من 112025 الى 3152026.md
b0582,1,101,كفته الهنا 800 جرام,طبق,12,56.00,0.00,13.00,584.64,فواتير المبيعات من 112025 الى 3152026.md
b0582,2,120,برجر الهنا 900 جرام,طبق,12,58.50,0.00,13.00,610.74,فواتير المبيعات من 112025 الى 3152026.md
b0582,3,346,بانيه 800 جرام,طبق,36,50.00,0.00,0.00,1800,فواتير المبيعات من 112025 الى 3152026.md
b0583,1,102,كفته الهنا 350,طبق,120,0.00,0.00,0.00,0,فواتير المبيعات من 112025 الى 3152026.md
b0584,1,102,كفته الهنا 350,طبق,30,0.00,0.00,0.00,0,فواتير المبيعات من 112025 الى 3152026.md
b0585,1,120,برجر الهنا 900 جرام,طبق,1,0.00,0.00,0.00,0,فواتير المبيعات من 112025 الى 3152026.md
b0586,1,13,سجق شرقى 3 ك ابو هاشم,كيس 3 كيلو,140,320.00,0.00,0.00,44800,فواتير المبيعات من 112025 الى 3152026.md
b0586,2,108,سجق الهنا 350,طبق,150,30.00,0.00,17.00,3735,فواتير المبيعات من 112025 الى 3152026.md
b0586,3,102,كفته الهنا 350,طبق,75,27.50,0.00,17.00,1711.87,فواتير المبيعات من 112025 الى 3152026.md
